우리 스케줄 분 비우다 게;;;우리 스케줄 을 분 비우는 게
얼마나 힘;;;얼마나 힘 든지
응 에이 잔 군;;;응 에이 잔 군
세 세다 와 나츠메;;;세 센 다 와 라 나츠메
일본 카레 비즈니스 시장;;;일본 의 카레 비즈니스 시장 을
좌지우지 하다 카레 여왕님 잖다;;;좌지우지 하는 카레 의 여왕님 이 잖아
에이 잔 군;;;에이 잔 군 의
감언이설 넘어가다 오다;;;감언이설 에 넘어가 왔 지만
고작 학생 날 즐겁다;;;고작 학생 이 날 즐겁 게
해주다 수 있다;;;해줄 수 있겠 어
뭐라다;;;뭐라고
마음껏 가을 선발 즐기다;;;마음껏 가을 선발 을 즐겨 주 시 죠
나츠메 님;;;나츠메 님
에이 잔 선배 너무 대단하다;;;에이 잔 선배 너무 대단하잖 아
아아 이 쪽 세다 와 나츠메 라면;;;아아 이 쪽 이 센 다 와 라 나츠메 라면
B 회장 분명;;;B 회장 은 분명
그렇다 그 쌍둥이 동생;;;그래 그 쌍둥이 동생
저기 잇다 시키다 군;;;저기 잇 시키 군
언제 쯤 돼다 우리 회사 오다;;;언제 쯤 돼 야 우리 회사 에 와 줄 거야
빨리 내 것 돼다;;;빨리 내 것 이 돼 줘
전 아직 학생 신분;;;전 아직 학생 신분 이라서
괜찮다;;;괜찮 아
지금 바로 자퇴;;;지금 바로 자퇴 해도
평생 부양 해주다 테;;;평생 부양 해줄 테 니까
응;;;응
빨리;;;빨리
더 못 참다;;;더 는 못 참겠 어
뭐 오늘 귀엽다;;;뭐 오늘 은 귀여운
학년 들 요리 즐기다;;;학년 들 의 요리 를 즐겨 주 시 죠
NAME 알디;;;NAME 알디 니
이탈리아 애;;;이탈리아 애
저건 아무래도 소 도가니;;;저건 아무래도 소 도가니 에
닭뼈 쓸다 퐁;;;닭뼈 를 쓴 퐁
그 곁 동생;;;그 곁 은 동생
이 사미 알디;;;이 사미 알디 니
냄비 바닥 토마토 가득 담다;;;냄비 바닥 에 토마토 를 가득 담았 군
토마토 이탈리아 요리;;;토마토 는 이탈리아 요리 에서
빼놓다 수 없다 채소;;;빼놓 을 수 없는 채소
그 특성 샅샅이;;;그 특성 을 샅샅이
알 있다 건가;;;알 고 있다 는 건가
스파이스 오리;;;스파이스 를 오리
기름 볶다 있다;;;기름 으로 볶고 있어
좋다;;;좋 아
응;;;응
;;;어라
우선 기름 볶다 게;;;우선 기름 으로 볶는 게
처음 물 넣다;;;처음 부터 물 에 넣었 다고
저기 봐;;;저기 봐
NAME 아리 스;;;NAME 아리 스
저 커다랗다 기계 뭐;;;저 커다란 기계 는 뭐 야
급속 냉동기 원심분리기;;;급속 냉동기 에 원심분리기
어떻다 요리 나오다 상상 안 돼다;;;어떤 요리 가 나올 지 상상 도 안 돼
그 점 사 다츠 카;;;그 점 에선 사 다츠 카
나오다 자다 모르다;;;나오도 잘 모르 겠 지만
루 새까맣다;;;루 가 새까매
요리 흑마술 잖다;;;요리 라기보다는 흑마술 이 잖아
누님;;;누님
남자 들 누굴 뜨다 받다 들다 느낌;;;남자 들 이 누굴 떠 받 드는 느낌 이야
호죠루 후계 자;;;호죠루 의 후계 자 인가
중화요리 쓰이다 향신료;;;중화요리 에서 쓰이는 향신료 는
카레 공통 되다 게 많다;;;카레 와 공통되는 게 많지
어떻다 만들다 낼 기대 되다;;;어떻 게 만들어 낼 지 기대되는 군
결정 하다;;;결정 했 어
저기 있다 애 들 전부 나 주다;;;저기 있는 애 들 전부 나 줘
대뜸 엄청나다 소릴 하다;;;대뜸 엄청난 소릴 하시 는군
저 댕기 머리 필요 없다;;;저 댕기 머리 는 필요 없어
화려하다 없다;;;화려함 도 없고
장래성 없다 보이다;;;장래성 이 없어 보여
고기 잡다 제거;;;고기 의 잡 내 제거 에도
게다가 굵다 간 거;;;게다가 굵게 간 거 라
풍부하다 향 유지 하다 있다;;;풍부한 향 을 유지하고 있어 요
과연 대단하다;;;과연 대단하네 요
니쿠미;;;니쿠미
저렇게 훌륭하다;;;저렇게 훌륭해 지 다니
오오 니쿠미;;;오오오오 니쿠미
딸내미 운동회 온 아버지 고;;;딸내미 운동회 에 온 아버지 냐 고
무 무시 하다 무시;;;무 무시하자 무시
그렇다 주변 어떻다;;;그럼 주변 은 어떻 지
응;;;응
NAME 아 리스 시종;;;NAME 아 리스 의 시종
좋다;;;좋 아
조금 전 까지 표정 전혀 다르다;;;조금 전 까지 랑 표정 이 전혀 다르 잖 아
정말 호쾌 손 놀리다;;;정말 호쾌 한 손 놀림 이 군
그렇다;;;그렇 군
저건 … 우동;;;저건 … 우동 인가
저쪽 누룩 메뉴 달인;;;저쪽 은 누룩 메뉴 의 달인
사카키 료코;;;사카키 료코 인데
검다;;;검어
그리고 저 끈 적 이다 물체;;;그리고 저 끈 적 이는 물체 는
이 예선 가장;;;이 예선 에서 가장
피시 헤드 카레;;;피시 헤드 카레 인가
희다 살생 선의 머리;;;흰 살생 선의 머리 를
통째 사용 하다;;;통째 로 사용해서
뼈 살의 맛 마음껏 맛보다 수 있다;;;뼈 살의 맛 을 마음껏 맛볼 수 있는
싱가포르 발상 지인 카레 요리;;;싱가포르 가 발상 지인 카레 요리 지
거기 더 하다 건;;;거기 에 더하는 건
쌀 아니다 난;;;쌀 이 아니 라 난
의외로 평범하다;;;의외로 평범하 군요
응;;;응
저 난 어쩌면;;;저 난 은 어쩌면
맞다 준;;;맞아 준
이 향기 …;;;이 향기 …
청량감 식욕 돋다;;;청량감 이 식욕 을 돋 우 네
이렇게 향기 가득하다 회장;;;이렇게 향기 로 가득한 회장 에서
그 냄비 향기 바로 느껴지다;;;그 의 냄비 향기 는 바로 느껴지는 군
스파이스 절묘 조합;;;스파이스 를 절묘 한 조합 으로
살리다 증거;;;살린 증거 로군요
응;;;응
훈연;;;훈연 인가
그렇다;;;그렇 군
훈제 또한 향 접근 하다 조리법;;;훈제 또한 향 으로 접근하는 조리법
뭐 조금 즐기다 수 있다;;;뭐 조금 은 즐길 수 있겠 네
그래서 에이 잔 군 추천 누구;;;그래서 에이 잔 군 의 추천 은 누구 야
추천 하다 어렵다;;;추천 이라고 하긴 어렵 지만
그 실력 확인 하다 싶다 이 하다 명 …;;;그 실력 을 확인하고 싶은 이 가 한 명 …
은빛 나이프 봄 자다 다지다;;;은빛 나이프 로 봄 을 잘 게 다져 서
오늘 어떻다 맛 지루함 맛보다;;;오늘 은 어떤 맛 의 지루함 을 맛봤 어
이렇다 시골 나 강하다 사람;;;이런 시골 에서 나 보다 강한 사람 을
처음 만나다 기쁘다;;;처음 만나서 기뻤 어
같다 장난감 따로 놀다;;;같은 장난감 으로 따로 놀면 서
경험치 모으다 레벨 올리다 하루하루;;;경험치 를 모아 레벨 을 올리는 하루하루
나 쓸다 수 없다;;;나 밖에 쓸 수 없는
필살기 완성 돼다;;;필살기 도 완성 됐 지
하지만 아직 싸우다 수 없다;;;하지만 아직 싸울 수 없어
애인 만들다 말다 삿짱;;;애인 을 만들 지 말 아 줘 삿짱
내 특별하다 존재;;;내 특별한 존재
삼겹살 조각 조각 삿짱;;;삼겹살 조각 조각 삿짱
양파 눈물 흘리다 말다 삿짱;;;양파 에 눈물 흘리 지 말 아 줘 삿짱
최강 남다 내 특별하다 존재;;;최강 으로 남아 줘 내 특별한 존재
세 세 섹시 카레;;;세 세 섹시 카레
세 세 섹시 카레;;;세 세 섹시 카레
세 세 섹시 카레;;;세 세 섹시 카레
유키 히;;;유키 히 라
설마 …;;;설마 …
자고 있다;;;자고 있어
나츠메;;;나츠메 야
오리 이다;;;오리 에 입니 다
다음 화;;;다음 화
식 극 NAME;;;식 극 의 NAME
스물 접시 째;;;스물 한 접시 째
미지 기지;;;미지 의 기지
설레다 하렴;;;설레게 하렴
네 …;;;네 에 …
멍청이;;;멍청이
네 …;;;네 에 …
﻿ 뭐 잠 자;;;﻿ 뭐 잠 을 자
저런 의자 자다 …;;;저런 의자 에서 잘 도 …
돼다 지금;;;됐 어 지금 이야
이 향 …;;;이 향 은 …
어이 저기 봐;;;어이 저기 봐
저 냄비;;;저 냄비
쌀;;;쌀 이야
채소 스파이스 함께;;;채소 스파이스 와 함께
쌀 끓이다 있다;;;쌀 을 끓이 고 있어
네 냄비 …;;;네 냄비 …
페이 스트로 넣다;;;페이 스트로 넣었 구나
그것 쌀 걸쭉함 생겨나다;;;그 걸 로 쌀 에 걸쭉함 이 생겨나고
오오 하얗다;;;오오 하야 마
과연 대단하다;;;과연 대단해
정답;;;정답
정말 좋다 코 가지다;;;정말 좋 은 코 를 가졌 군
아니다 아직 뭔가 더 숨기다 있다;;;아니 아직 뭔가 더 숨겨 져 있어
향 내기 스파이스;;;향 내기 스파이스 로
딱하다 특이하다 걸 쓰다 않다;;;딱히 특이한 걸 쓰 진 않았 는데
이 복잡하다 향 정체 …;;;이 복잡한 향 의 정체 는 …
아니다 실 오늘 아침;;;아니 실 은 오늘 아침 까지
시작 품 만들다 가다;;;시작 품 만들어 보다 가
향 맡다 데 집중 하다;;;향 을 맡는 데 집중하다 가
가볍다 잠 들다;;;가볍 게 잠 이 들었 거든
정말 조마조마 하다;;;정말 조마조마 했 어
얼마나 담력 강하다 거;;;얼마나 담력 이 강한 거 냐
뭐 두다 봐;;;뭐 두고 봐
내 요리 이제 지금 부터;;;내 요리 는 이제 지금 부터 니까
이 고요함;;;이 고요함 을
갈라 버리다;;;갈라 버리 고
나아가다 시작 하다 나날 속;;;나아가기 시작한 나날 속 에
특별하다 사람 하늘 떠오르다;;;특별했 던 사람 이 하늘 에 떠오르 겠 지
당신 지키다 건;;;당신 을 지키는 건
그렇다 사람과 쌓다 온 추억 들이다;;;그런 사람과 쌓아 온 추억 들이 겠 지
미래 꽉꽉꽈악;;;미래 를 꽉꽉꽈악
비 그치다 하늘 봐봐;;;비 가 그친 하늘 을 봐봐
돼다 제대로;;;됐 으니까 제대로
두 사람 응원 해;;;두 사람 을 응원 해 라
으 …;;;으 …
알다;;;알 았 어
타도 코로 요시노 힘내다;;;타도 코로 요시노 힘내 라
오오;;;오오
힘내다;;;힘내 라
이 것 밑 준비 돼다;;;이 걸 로 밑 준비 는 됐 어
슬슬 그걸 준비 하다;;;슬슬 그걸 준비해야 지
주방 가장 골치 아프다;;;주방 에서 가장 골치 아픈
사람 뭐 알;;;사람 이 뭔 지 알 아
주위 보지 않다 덜렁;;;주위 를 보지 않는 덜렁 이다
호 양;;;호 죠 양
드디어 호 가다;;;드디어 호 죠 가
스파이스 투입 하다;;;스파이스 를 투입 했 다
파스타 한순간 …;;;파스타 가 한순간 에 …
엄청나다 기술;;;엄청난 기술 이다
식 자재 다지다 위 하다 메 짜다 루나;;;식 자재 를 다지 기 위한 메 짜 루나 로
저렇게 균등 하다 자르다;;;저렇게 균등 하게 자르 다니
뒤 봐;;;뒤 를 봐
동생 쪽 들다 있다 건;;;동생 쪽 이 들 고 있는 건
형제 둘 다 눈 못 떼다;;;형제 둘 다 눈 을 못 떼겠 어
타도 코로 지지 않다;;;타도 코로 도 지지 않아
화려하다 손 놀림 자다 보라;;;화려한 손 놀림 을 잘 보라 고
어;;;어 어라
소문 들다 때;;;소문 을 들었 을 때 는
남자 대등 하다 겨룰;;;남자 와 대등 하게 겨룰
그릇 높이 사다;;;그릇 이라 높이 샀 지만
외모 약하다 빠지다 녀석 이군;;;외모 대로 약해 빠진 녀석 이군
저 거 봐;;;저 거 봐
아귀;;;아귀 라고
저 애 무슨 생각 이지;;;저 애 는 무슨 생각 이지
매달 썰다;;;매달 아 썰기 네요
그건 나다 알;;;그건 나도 알 아
아귀 표면 미끄럽다;;;아귀 의 표면 은 미끄러운
도마 위 손질 하다 어렵다;;;도마 위 에선 손질하기 어려워 서
전통 적 저 해체 법 이용 되다;;;전통 적 으로 저 해체 법 이 이용되 지
하지만 …;;;하지만 …
공중 매달리다 불안 정 하다 상태;;;공중 에 매달려 불안 정한 상태 로
칼질 하다 하다;;;칼질 을 해야 하기 에
상당하다 요령 필요하다;;;상당한 요령 이 필요한
손질 방법;;;손질 방법 이라고
저렇게 어렵다 생선;;;저렇게 어려운 생선 을
이렇다 크다 무대 고르다 …;;;이런 큰 무대 에서 고르 다니 …
잡수다 봐;;;잡숴 봐
어떻다 때 긍정 적;;;어떤 때 라도 긍정 적 으로
맞서다 NAME 군;;;맞서 가 는 NAME 군 에게
지금 도움 받다 오다;;;지금 까지 도움 만 받아 왔 어
하지만 NAME 군도 싸우다 있다;;;하지만 NAME 군도 싸우고 있어
나 혼자 잘 해내다 수;;;나 혼자 잘 해낼 수
있다 모르다;;;있 을지 모르 겠 지만
NAME 군;;;NAME 군
오늘 내다 …;;;오늘 은 내게 …
용기 빌리다;;;용기 만 빌려 줘
옛날 집 배우다;;;옛날 에 집 에서 배운
긴장 푸다 비법 이지;;;긴장 을 푸는 비법 이지
혼자 하다 수 없다 게 난점;;;혼자 서 할 수 없는 게 난점 이지만
좋다;;;좋 아
미안하다;;;미안하 군
명물 아귀 매달 썰다;;;명물 인 아귀 매달 아 썰기
더 몸 말 안 들다;;;더 는 몸 이 말 을 안 들어
무리하다 말다;;;무리하지 마세 요
계속 노력 하다 요;;;계속 노력했 으니까 요
매달 썰다 여흥;;;매달 아 썰기 여흥 은
이제 폐지 하다 하다;;;이제 폐지 하도 록 하죠
뭐라다;;;뭐라고
너 무슨 소리 하다 거;;;너 무슨 소리 하는 거 냐
여자 아이 하다 수 있다 리 없다 응;;;여자 랑 아이 가 할 수 있 을 리 없 응 께
부 부탁드리다;;;부 부탁드려 요
집안일 돕다 싶다;;;집안일 을 돕고 싶어 요
부탁드리다;;;부탁드려 요
부탁드리다;;;부탁드려 요
부탁드리다;;;부탁드려 요
좋다;;;좋 아
절대 푸념 하다 않다;;;절대 푸념 하지 않겠 다고
약속 하다 가르치다;;;약속한 다면 가르쳐 주 마
하다 번 힘들다;;;한 번 이라도 힘들 다니
바로 쫓다 낼 테;;;바로 쫓아 낼 테 니까
아니다 그게 아니다;;;아니 야 그게 아니 야
몇 번 똑같다 말;;;몇 번 이나 똑같 은 말
하다 만들다 마르다;;;하게 만들 지 마라
이제 그만두다 싶다;;;이제 그만두고 싶어 졌 는가
자 얼른 포기 하다 …;;;자 얼른 포기하고 …
이 것;;;이 걸 로
계속 해갈 수 있다;;;계속 해갈 수 있 을까
대단하다 …;;;대단해 …
NAME …;;;NAME …
해 해체 버리다;;;해 해체 해 버렸 어
저 녀석 혼자 아귀 …;;;저 녀석 혼자 서 아귀 를 …
저 애 대체 무슨;;;저 애 는 대체 무슨
요리 만들다 세다;;;요리 를 만들 셈 이 지
이제 알다;;;이제 알 겠 냐
이 타도 코로 실력;;;이 게 타도 코로 의 실력 이다
너희 슬슬 료코 네;;;너희 슬슬 료코 네 도
응원 하다 가보다;;;응원 하러 가봐 라
맡기다 달라;;;맡겨 달라 고
그렇다 그렇게 해;;;그래 그렇게 해
넌 이 다 이미도 후미 오가다 인정 하다;;;넌 이 다 이미도 후미 오가 인정한
교쿠세 기숙사 일원;;;교쿠세 이 기숙사 의 일원 이니까
좋다 나다;;;좋 아 나도
각자 마무리 들어가다 줄다;;;각자 마무리 에 들어가 주세 요
;;;
;;;
;;;
;;;
;;;
이제 곧;;;이제 곧
이제 곧 …;;;이제 곧 이야 …
아 토 히 사코;;;아 라 토 히 사코
당신 쓰다 트리;;;당신 을 쓰 러 트리 고
에리 님 날 보다 순간;;;에리 나 님 이 날 봐 주 실 순간 이
곧 오다 …;;;곧 올 거야 …
무시 무시 하다;;;무시 무시해 져 라
그렇다 이만 심사 들어가다;;;그럼 이만 심사 에 들어가겠 습니다
카 시마 우 라라 이다;;;카 와 시마 우 라라 입니 다
완전 귀엽다 우 라라 짱;;;완전 귀여운 우 라라 짱
심사 위원 명;;;심사 위원 은 명
이다 점 가지 있다;;;인 당 점 을 가지 고 있 습니다
즉 합계 점 만점;;;즉 합계 점 만점 으로
요리 평가 하다;;;요리 를 평가하고
그 득점 자 중 상위 명;;;그 득점 자 중 상위 명 이
본선 진출 하다 것 이다;;;본선 에 진출하는 것 입니 다
고작 명;;;고작 명
우선 첫 번째;;;우선 은 첫 번째
심사 부탁드리다;;;심사 부탁드립니 다
키타 오사;;;키타 오사 지
초 일류 문화인;;;초 일류 문화인 이나
재계 관계자 가입 하다 수 있다;;;재계 관계자 만 가입할 수 있는
키타 가스트 노미 클럽 주최 자;;;키타 가스트 로 노미 클럽 의 주최 자
돈 힘 온갖 산 진미;;;돈 의 힘 으로 온갖 산 해 진미 를
그 식탁 올리다 남자;;;그 식탁 에 올리는 남자
식 문화 전반 다루다;;;식 문화 전반 을 다루는
작가 에세이스트;;;작가 에세이스트
펜 하나 무너지다 가게;;;펜 하나 에 무너진 가게 는
